invoice_no,invoice_date,customer_id,country
561356,2011-07-26 14:56:00,14273,United Kingdom
567921,2011-09-22 17:24:00,ANONYMOUS,United Kingdom
C575606,2011-11-10 12:37:00,14096,United Kingdom
561257,2011-07-26 12:00:00,14911,EIRE
C539710,2010-12-21 12:35:00,14769,United Kingdom
544208,2011-02-17 10:34:00,ANONYMOUS,United Kingdom
562044,2011-08-02 10:24:00,16607,United Kingdom
575979,2011-11-13 13:30:00,14784,United Kingdom
567665,2011-09-21 15:22:00,ANONYMOUS,United Kingdom
548207,2011-03-29 17:11:00,ANONYMOUS,United Kingdom
537465,2010-12-07 10:32:00,17735,United Kingdom
571557,2011-10-18 09:25:00,15678,United Kingdom
556440,2011-06-10 14:51:00,14401,United Kingdom
545576,2011-03-03 18:46:00,15611,United Kingdom
539010,2010-12-15 13:24:00,15005,United Kingdom
C547915,2011-03-28 12:37:00,ANONYMOUS,United Kingdom
537628,2010-12-07 15:02:00,16293,United Kingdom
554684,2011-05-25 16:28:00,16448,United Kingdom
542005,2011-01-25 11:18:00,14409,United Kingdom
541791,2011-01-21 13:07:00,16928,United Kingdom
581429,2011-12-08 15:41:00,16322,United Kingdom
553741,2011-05-19 09:37:00,12520,Germany
553832,2011-05-19 11:38:00,12957,United Kingdom
C560243,2011-07-17 12:04:00,14659,United Kingdom
549107,2011-04-06 12:08:00,17440,United Kingdom
570448,2011-10-10 14:55:00,13224,United Kingdom
C579090,2011-11-28 10:48:00,12427,Germany
573937,2011-11-02 10:40:00,15830,United Kingdom
C537814,2010-12-08 13:43:00,12712,Germany
562701,2011-08-08 13:59:00,13767,United Kingdom
543176,2011-02-04 09:52:00,ANONYMOUS,United Kingdom
547490,2011-03-23 11:48:00,17507,United Kingdom
563108,2011-08-12 10:18:00,ANONYMOUS,United Kingdom
579015,2011-11-28 09:54:00,12906,United Kingdom
C555860,2011-06-07 14:24:00,16763,United Kingdom
541969,2011-01-24 13:46:00,ANONYMOUS,United Kingdom
574662,2011-11-06 12:01:00,16676,United Kingdom
542100,2011-01-25 13:15:00,15339,United Kingdom
C542910,2011-02-01 15:38:00,17511,United Kingdom
552187,2011-05-06 13:59:00,ANONYMOUS,United Kingdom
542110,2011-01-25 13:46:00,14189,United Kingdom
541844,2011-01-23 12:19:00,16931,United Kingdom
547941,2011-03-28 14:46:00,16692,United Kingdom
560122,2011-07-15 10:33:00,14332,United Kingdom
545993,2011-03-08 13:23:00,13777,United Kingdom
571549,2011-10-18 08:12:00,13536,United Kingdom
561467,2011-07-27 12:58:00,14040,United Kingdom
C576230,2011-11-14 13:15:00,17602,United Kingdom
545151,2011-02-28 12:46:00,16668,United Kingdom
C553019,2011-05-12 19:04:00,12757,Portugal
563680,2011-08-18 12:06:00,18272,United Kingdom
563333,2011-08-15 13:09:00,15996,United Kingdom
563743,2011-08-19 09:23:00,12828,United Kingdom
577843,2011-11-22 10:39:00,16353,United Kingdom
556043,2011-06-08 12:49:00,14078,United Kingdom
537222,2010-12-05 16:00:00,14404,United Kingdom
575868,2011-11-11 12:44:00,12985,United Kingdom
549586,2011-04-11 10:00:00,ANONYMOUS,United Kingdom
572336,2011-10-24 10:29:00,13523,United Kingdom
572274,2011-10-21 16:48:00,14031,United Kingdom
540463,2011-01-07 13:13:00,12489,France
573744,2011-11-01 08:16:00,17733,United Kingdom
573159,2011-10-28 08:58:00,16648,United Kingdom
575892,2011-11-11 14:22:00,16332,United Kingdom
C537398,2010-12-06 14:22:00,15426,United Kingdom
552655,2011-05-10 14:22:00,14587,United Kingdom
569837,2011-10-06 13:11:00,12748,United Kingdom
547929,2011-03-28 14:00:00,ANONYMOUS,United Kingdom
573891,2011-11-01 13:56:00,12682,France
577755,2011-11-21 14:49:00,17010,United Kingdom
574657,2011-11-06 11:43:00,13772,United Kingdom
565840,2011-09-07 12:02:00,ANONYMOUS,United Kingdom
544095,2011-02-16 09:25:00,16509,United Kingdom
557219,2011-06-17 12:39:00,14776,United Kingdom
C557947,2011-06-23 16:15:00,13089,United Kingdom
546884,2011-03-17 18:08:00,ANONYMOUS,United Kingdom
C567940,2011-09-22 18:21:00,16984,United Kingdom
566816,2011-09-15 10:53:00,12731,France
C542078,2011-01-25 12:11:00,12854,United Kingdom
C551139,2011-04-26 13:10:00,17061,United Kingdom
551851,2011-05-04 14:43:00,17511,United Kingdom
556303,2011-06-10 10:26:00,17064,United Kingdom
539829,2010-12-22 12:47:00,12734,France
548316,2011-03-30 12:35:00,17929,United Kingdom
C562618,2011-08-08 12:32:00,13186,United Kingdom
565617,2011-09-05 15:30:00,ANONYMOUS,United Kingdom
538013,2010-12-09 12:37:00,17062,United Kingdom
558999,2011-07-05 12:15:00,15806,United Kingdom
560698,2011-07-20 12:29:00,16353,United Kingdom
566361,2011-09-12 12:32:00,15253,United Kingdom
C549530,2011-04-08 17:03:00,13863,United Kingdom
569516,2011-10-04 14:03:00,ANONYMOUS,United Kingdom
567164,2011-09-18 11:51:00,14487,United Kingdom
538349,2010-12-10 14:59:00,ANONYMOUS,United Kingdom
544811,2011-02-23 15:53:00,12471,Germany
C570853,2011-10-12 14:54:00,15473,United Kingdom
557322,2011-06-20 09:04:00,17444,Canada
549298,2011-04-08 08:20:00,13015,United Kingdom
C574902,2011-11-07 15:21:00,ANONYMOUS,United Kingdom
543541,2011-02-09 14:44:00,12462,Spain
548159,2011-03-29 13:32:00,15906,United Kingdom
540407,2011-01-07 09:55:00,16839,United Kingdom
543589,2011-02-10 11:41:00,17381,United Kingdom
C561017,2011-07-22 16:49:00,13050,United Kingdom
566220,2011-09-09 15:53:00,15251,United Kingdom
541631,2011-01-20 10:47:00,12637,France
555498,2011-06-03 15:07:00,13885,United Kingdom
549906,2011-04-12 16:28:00,14998,United Kingdom
C549895,2011-04-12 15:40:00,16553,United Kingdom
577501,2011-11-20 12:32:00,14075,United Kingdom
560573,2011-07-19 14:47:00,ANONYMOUS,United Kingdom
574478,2011-11-04 12:27:00,17203,United Kingdom
550169,2011-04-14 16:41:00,14482,United Kingdom
542728,2011-01-31 15:11:00,14006,United Kingdom
547894,2011-03-28 10:26:00,13552,United Kingdom
574042,2011-11-02 13:05:00,17947,United Kingdom
542237,2011-01-26 14:30:00,12347,Iceland
547023,2011-03-18 15:54:00,16422,United Kingdom
C540390,2011-01-06 18:01:00,16191,United Kingdom
C580751,2011-12-06 09:56:00,12921,United Kingdom
565591,2011-09-05 13:54:00,16029,United Kingdom
573160,2011-10-28 08:58:00,14359,United Kingdom
C575052,2011-11-08 12:17:00,14232,United Kingdom
546963,2011-03-18 11:39:00,16779,United Kingdom
579125,2011-11-28 12:19:00,14215,United Kingdom
569910,2011-10-06 16:47:00,17139,United Kingdom
581097,2011-12-07 11:41:00,13685,United Kingdom
548324,2011-03-30 13:01:00,13316,United Kingdom
564562,2011-08-26 09:58:00,15203,United Kingdom
570834,2011-10-12 13:31:00,13865,United Kingdom
C564478,2011-08-25 13:12:00,14732,United Kingdom
574393,2011-11-04 11:06:00,13313,United Kingdom
560284,2011-07-18 09:15:00,13705,United Kingdom
547886,2011-03-28 09:21:00,13652,United Kingdom
552276,2011-05-08 12:31:00,18142,United Kingdom
577609,2011-11-21 09:51:00,12349,Italy
572662,2011-10-25 12:54:00,15443,United Kingdom
548199,2011-03-29 16:12:00,16945,United Kingdom
C572995,2011-10-27 11:11:00,13890,United Kingdom
538807,2010-12-14 12:06:00,17194,United Kingdom
545534,2011-03-03 14:05:00,17652,United Kingdom
551247,2011-04-27 11:56:00,15640,United Kingdom
549320,2011-04-08 10:14:00,16010,United Kingdom
570419,2011-10-10 13:33:00,15608,United Kingdom
555518,2011-06-05 10:58:00,14891,United Kingdom
568709,2011-09-28 15:42:00,15036,United Kingdom
556690,2011-06-14 10:37:00,ANONYMOUS,United Kingdom
555499,2011-06-03 15:31:00,15812,United Kingdom
C556649,2011-06-13 16:15:00,15238,United Kingdom
543043,2011-02-02 17:15:00,17848,United Kingdom
547698,2011-03-24 16:30:00,15304,United Kingdom
559015,2011-07-05 12:53:00,13098,United Kingdom
563830,2011-08-19 12:20:00,16638,United Kingdom
571271,2011-10-16 12:16:00,15440,United Kingdom
570202,2011-10-07 16:21:00,ANONYMOUS,United Kingdom
538710,2010-12-14 10:48:00,18075,United Kingdom
544338,2011-02-18 08:47:00,12852,United Kingdom
547703,2011-03-24 17:10:00,12540,Spain
556021,2011-06-08 12:03:00,12921,United Kingdom
539240,2010-12-16 13:15:00,15194,United Kingdom
536626,2010-12-02 10:46:00,13418,United Kingdom
553145,2011-05-13 13:50:00,14342,United Kingdom
537420,2010-12-06 15:18:00,17519,United Kingdom
549914,2011-04-13 09:32:00,14931,Channel Islands
C547725,2011-03-25 10:43:00,ANONYMOUS,United Kingdom
C546323,2011-03-11 09:48:00,13975,United Kingdom
556740,2011-06-14 12:06:00,17346,United Kingdom
567625,2011-09-21 12:55:00,13627,United Kingdom
561529,2011-07-28 09:19:00,13013,United Kingdom
C553904,2011-05-19 18:10:00,13081,United Kingdom
570668,2011-10-11 14:34:00,17837,United Kingdom
581197,2011-12-07 17:56:00,ANONYMOUS,United Kingdom
536586,2010-12-01 16:25:00,18229,United Kingdom
C545677,2011-03-06 10:48:00,14543,United Kingdom
550052,2011-04-14 12:00:00,17068,United Kingdom
562039,2011-08-02 09:55:00,12593,France
553045,2011-05-13 09:33:00,12770,Japan
552699,2011-05-10 15:52:00,16210,United Kingdom
578852,2011-11-27 11:12:00,17841,United Kingdom
545447,2011-03-02 16:34:00,17426,United Kingdom
561216,2011-07-25 17:04:00,14606,United Kingdom
556104,2011-06-08 16:34:00,13875,United Kingdom
549683,2011-04-11 13:24:00,14273,United Kingdom
551568,2011-05-03 11:12:00,ANONYMOUS,United Kingdom
536540,2010-12-01 14:05:00,14911,EIRE
577687,2011-11-21 11:16:00,12583,France
576110,2011-11-14 10:33:00,ANONYMOUS,United Kingdom
547762,2011-03-25 11:31:00,13695,United Kingdom
C556293,2011-06-10 09:30:00,13094,United Kingdom
580662,2011-12-05 13:58:00,15856,United Kingdom
536986,2010-12-03 14:40:00,16140,United Kingdom
C550451,2011-04-18 12:55:00,17204,United Kingdom
546649,2011-03-15 14:17:00,ANONYMOUS,United Kingdom
571851,2011-10-19 13:02:00,12596,Spain
559166,2011-07-06 16:53:00,ANONYMOUS,United Kingdom
557681,2011-06-22 10:31:00,14463,United Kingdom
552662,2011-05-10 15:04:00,ANONYMOUS,United Kingdom
577808,2011-11-22 08:28:00,13403,United Kingdom
553200,2011-05-15 15:14:00,16034,United Kingdom
573285,2011-10-28 14:38:00,17611,United Kingdom
C577196,2011-11-18 11:45:00,16924,United Kingdom
C578062,2011-11-22 15:30:00,12471,Germany
562114,2011-08-02 16:14:00,ANONYMOUS,United Kingdom
546545,2011-03-14 15:48:00,16804,United Kingdom
537265,2010-12-06 11:26:00,15919,United Kingdom
569494,2011-10-04 13:42:00,15739,United Kingdom
560394,2011-07-18 13:35:00,14390,United Kingdom
547374,2011-03-22 13:54:00,16110,United Kingdom
554842,2011-05-26 18:17:00,14740,United Kingdom
571266,2011-10-16 11:41:00,17769,United Kingdom
569652,2011-10-05 12:51:00,15628,United Kingdom
C569318,2011-10-03 12:14:00,13505,Switzerland
551289,2011-04-27 14:18:00,18226,United Kingdom
565181,2011-09-01 15:52:00,17381,United Kingdom
C545833,2011-03-07 13:14:00,16013,United Kingdom
573078,2011-10-27 14:13:00,12839,United Kingdom
C572991,2011-10-27 10:56:00,17672,United Kingdom
544344,2011-02-18 09:47:00,ANONYMOUS,United Kingdom
580908,2011-12-06 13:20:00,16495,United Kingdom
C545434,2011-03-02 15:24:00,13410,United Kingdom
545022,2011-02-25 14:24:00,12921,United Kingdom
567074,2011-09-16 12:22:00,17068,United Kingdom
C565925,2011-09-08 10:02:00,12471,Germany
556951,2011-06-15 16:57:00,ANONYMOUS,United Kingdom
575089,2011-11-08 14:02:00,13437,United Kingdom
559993,2011-07-14 12:42:00,14716,United Kingdom
557611,2011-06-21 12:35:00,17695,United Kingdom
551868,2011-05-04 16:29:00,12540,Spain
544060,2011-02-15 13:08:00,13623,United Kingdom
C574483,2011-11-04 12:48:00,14359,United Kingdom
569246,2011-10-03 09:57:00,14096,United Kingdom
560551,2011-07-19 12:47:00,18041,United Kingdom
576840,2011-11-16 15:23:00,ANONYMOUS,United Kingdom
564754,2011-08-30 10:29:00,ANONYMOUS,United Kingdom
554035,2011-05-20 14:07:00,16187,United Kingdom
546312,2011-03-10 18:13:00,ANONYMOUS,United Kingdom
552641,2011-05-10 13:20:00,16525,United Kingdom
580518,2011-12-04 14:45:00,13435,United Kingdom
562540,2011-08-05 15:38:00,17400,United Kingdom
544108,2011-02-16 10:53:00,12653,Israel
547897,2011-03-28 11:36:00,12792,Portugal
540100,2011-01-04 16:53:00,ANONYMOUS,United Kingdom
551579,2011-05-03 11:20:00,ANONYMOUS,United Kingdom
549502,2011-04-08 15:07:00,ANONYMOUS,United Kingdom
559689,2011-07-11 15:46:00,ANONYMOUS,United Kingdom
571926,2011-10-19 16:41:00,16722,United Kingdom
558481,2011-06-30 09:02:00,17675,United Kingdom
560240,2011-07-17 11:59:00,15716,United Kingdom
559064,2011-07-06 10:15:00,15673,United Kingdom
553500,2011-05-17 12:58:00,17504,United Kingdom
C548729,2011-04-04 09:57:00,12434,Australia
C571186,2011-10-14 11:28:00,14390,United Kingdom
580399,2011-12-04 11:45:00,13471,United Kingdom
579693,2011-11-30 14:09:00,15712,United Kingdom
578522,2011-11-24 14:09:00,17254,United Kingdom
563210,2011-08-14 12:27:00,16466,United Kingdom
C542793,2011-02-01 10:52:00,14113,United Kingdom
569924,2011-10-06 17:44:00,ANONYMOUS,United Kingdom
C576409,2011-11-15 11:20:00,15298,United Kingdom
C545840,2011-03-07 13:35:00,13089,United Kingdom
575910,2011-11-11 16:05:00,14836,United Kingdom
538055,2010-12-09 13:34:00,ANONYMOUS,United Kingdom
545830,2011-03-07 13:10:00,17634,United Kingdom
544271,2011-02-17 11:46:00,17083,United Kingdom
559410,2011-07-08 10:51:00,ANONYMOUS,United Kingdom
546380,2011-03-11 12:26:00,12748,United Kingdom
574576,2011-11-04 17:07:00,14971,United Kingdom
575169,2011-11-08 17:21:00,14367,United Kingdom
569892,2011-10-06 15:48:00,15937,United Kingdom
550820,2011-04-21 08:43:00,13148,United Kingdom
C552705,2011-05-10 16:06:00,15620,United Kingdom
554163,2011-05-23 11:52:00,14573,United Kingdom
578133,2011-11-23 10:55:00,14205,United Kingdom
561897,2011-07-31 15:24:00,17841,United Kingdom
537442,2010-12-06 17:29:00,ANONYMOUS,United Kingdom
551448,2011-04-28 15:59:00,ANONYMOUS,United Kingdom
552667,2011-05-10 15:05:00,ANONYMOUS,United Kingdom
580490,2011-12-04 12:48:00,15773,United Kingdom
568330,2011-09-26 14:13:00,16468,United Kingdom
554939,2011-05-27 13:49:00,15311,United Kingdom
566307,2011-09-12 09:37:00,14307,United Kingdom
544333,2011-02-17 17:39:00,ANONYMOUS,United Kingdom
547830,2011-03-25 15:50:00,ANONYMOUS,United Kingdom
C577693,2011-11-21 11:48:00,12628,Germany
555414,2011-06-03 10:06:00,16230,United Kingdom
566329,2011-09-12 12:20:00,14527,United Kingdom
552845,2011-05-11 14:37:00,14646,Netherlands
548640,2011-04-01 12:41:00,17580,United Kingdom
574529,2011-11-04 14:06:00,17233,United Kingdom
549718,2011-04-11 15:03:00,13846,United Kingdom
C548465,2011-03-31 12:17:00,17526,United Kingdom
558056,2011-06-24 14:54:00,15186,United Kingdom
559884,2011-07-13 11:34:00,16843,United Kingdom
572399,2011-10-24 11:56:00,15628,United Kingdom
571214,2011-10-14 12:56:00,14390,United Kingdom
C540814,2011-01-11 12:50:00,15518,United Kingdom
551151,2011-04-26 14:38:00,18144,United Kingdom
557089,2011-06-16 15:36:00,13576,United Kingdom
C562522,2011-08-05 12:49:00,13813,Germany
562806,2011-08-09 14:56:00,13636,United Kingdom
577027,2011-11-17 12:56:00,12647,Germany
553465,2011-05-17 11:09:00,16218,United Kingdom
567425,2011-09-20 11:32:00,13767,United Kingdom
580288,2011-12-02 13:29:00,17611,United Kingdom
561084,2011-07-25 08:50:00,14948,United Kingdom
561712,2011-07-29 11:49:00,14499,United Kingdom
C537798,2010-12-08 13:07:00,16553,United Kingdom
546734,2011-03-16 11:49:00,16029,United Kingdom
549451,2011-04-08 14:14:00,16556,United Kingdom
544037,2011-02-15 11:31:00,14961,United Kingdom
536397,2010-12-01 10:51:00,17924,United Kingdom
C557842,2011-06-23 10:42:00,14159,United Kingdom
557789,2011-06-22 16:32:00,12379,Belgium
547691,2011-03-24 15:02:00,16767,United Kingdom
C562515,2011-08-05 12:22:00,13408,United Kingdom
575838,2011-11-11 11:38:00,13999,United Kingdom
570680,2011-10-11 15:36:00,13969,United Kingdom
551837,2011-05-04 13:23:00,ANONYMOUS,United Kingdom
580371,2011-12-02 16:56:00,18174,United Kingdom
571058,2011-10-13 14:18:00,13853,United Kingdom
578086,2011-11-22 16:43:00,17519,United Kingdom
538635,2010-12-13 13:32:00,17303,United Kingdom
553709,2011-05-18 15:29:00,13767,United Kingdom
557483,2011-06-20 14:17:00,12643,France
544412,2011-02-18 14:21:00,16531,United Kingdom
550525,2011-04-19 10:19:00,14672,United Kingdom
C546943,2011-03-18 11:11:00,ANONYMOUS,United Kingdom
562391,2011-08-04 16:02:00,ANONYMOUS,United Kingdom
C574957,2011-11-08 09:57:00,17924,United Kingdom
545702,2011-03-06 15:21:00,14247,United Kingdom
575325,2011-11-09 13:46:00,17293,United Kingdom
580580,2011-12-05 10:33:00,ANONYMOUS,United Kingdom
573695,2011-10-31 17:13:00,15023,United Kingdom
555745,2011-06-07 10:46:00,14462,United Kingdom
536838,2010-12-02 18:23:00,14865,United Kingdom
C559189,2011-07-07 10:25:00,12626,Germany
576590,2011-11-15 14:30:00,16240,United Kingdom
C565962,2011-09-08 11:25:00,14410,United Kingdom
564053,2011-08-22 13:42:00,14188,United Kingdom
541371,2011-01-17 14:51:00,13983,United Kingdom
575607,2011-11-10 12:37:00,14096,United Kingdom
542591,2011-01-28 16:42:00,13089,United Kingdom
549346,2011-04-08 11:10:00,ANONYMOUS,United Kingdom
575213,2011-11-09 10:47:00,16210,United Kingdom
572313,2011-10-23 15:54:00,14731,United Kingdom
540182,2011-01-05 13:29:00,14739,United Kingdom
548718,2011-04-04 08:50:00,14156,EIRE
C568388,2011-09-27 10:05:00,14808,United Kingdom
545077,2011-02-28 10:07:00,14616,United Kingdom
572047,2011-10-20 12:13:00,16474,United Kingdom
573840,2011-11-01 11:38:00,14866,United Kingdom
562615,2011-08-08 12:20:00,16458,United Kingdom
572139,2011-10-21 10:19:00,18241,United Kingdom
554089,2011-05-22 12:16:00,13527,United Kingdom
550460,2011-04-18 13:18:00,ANONYMOUS,United Kingdom
557298,2011-06-19 13:55:00,17519,United Kingdom
567675,2011-09-21 15:54:00,15351,United Kingdom
556318,2011-06-10 10:49:00,16767,United Kingdom
539045,2010-12-15 15:48:00,ANONYMOUS,United Kingdom
552376,2011-05-09 12:30:00,16326,United Kingdom
573867,2011-11-01 12:12:00,12674,France
568666,2011-09-28 12:54:00,14609,United Kingdom
C566216,2011-09-09 15:17:00,14096,United Kingdom
541882,2011-01-24 10:54:00,ANONYMOUS,United Kingdom
581232,2011-12-08 10:26:00,12358,Austria
540249,2011-01-05 16:00:00,15298,United Kingdom
554299,2011-05-23 14:28:00,ANONYMOUS,United Kingdom
C556448,2011-06-10 15:39:00,15098,United Kingdom
567190,2011-09-19 09:14:00,18226,United Kingdom
566123,2011-09-09 11:15:00,15039,United Kingdom
C542139,2011-01-25 17:24:00,17094,United Kingdom
561488,2011-07-27 13:51:00,16609,United Kingdom
550944,2011-04-21 15:51:00,17109,United Kingdom
566711,2011-09-14 12:03:00,ANONYMOUS,United Kingdom
541125,2011-01-14 10:06:00,12474,Germany
564747,2011-08-28 16:09:00,14869,United Kingdom
570412,2011-10-10 13:12:00,16385,United Kingdom
566566,2011-09-13 12:32:00,14096,United Kingdom
577724,2011-11-21 12:37:00,12984,United Kingdom
578145,2011-11-23 11:07:00,ANONYMOUS,United Kingdom
570191,2011-10-07 15:23:00,12778,Netherlands
552013,2011-05-05 17:34:00,12451,Switzerland
548553,2011-04-01 09:19:00,12523,France
575615,2011-11-10 12:51:00,ANONYMOUS,United Kingdom
C555074,2011-05-31 11:44:00,16837,United Kingdom
543047,2011-02-03 09:42:00,16210,United Kingdom
560790,2011-07-21 10:29:00,14051,United Kingdom
568401,2011-09-27 10:30:00,ANONYMOUS,United Kingdom
560103,2011-07-14 18:44:00,17837,United Kingdom
564363,2011-08-24 16:23:00,15434,United Kingdom
562881,2011-08-10 10:57:00,15632,United Kingdom
547862,2011-03-27 12:54:00,12841,United Kingdom
552816,2011-05-11 12:47:00,15521,United Kingdom
571119,2011-10-14 09:04:00,ANONYMOUS,United Kingdom
546399,2011-03-11 14:58:00,14352,United Kingdom
C544840,2011-02-24 11:06:00,16719,United Kingdom
545459,2011-03-02 17:21:00,17576,United Kingdom
544928,2011-02-24 18:07:00,ANONYMOUS,United Kingdom
554061,2011-05-20 16:56:00,18008,United Kingdom
565121,2011-09-01 11:43:00,14239,United Kingdom
563619,2011-08-18 10:01:00,12839,United Kingdom
545231,2011-03-01 10:08:00,15194,United Kingdom
576643,2011-11-16 10:00:00,ANONYMOUS,United Kingdom
569420,2011-10-04 10:33:00,16881,United Kingdom
552802,2011-05-11 12:23:00,16115,United Kingdom
577403,2011-11-20 10:15:00,13988,United Kingdom
548337,2011-03-30 14:06:00,18198,United Kingdom
558558,2011-06-30 13:17:00,17841,United Kingdom
C571814,2011-10-19 11:45:00,14477,United Kingdom
C563109,2011-08-12 10:31:00,12656,France
539716,2010-12-21 12:57:00,17990,United Kingdom
576322,2011-11-14 15:03:00,12642,Germany
580107,2011-12-01 15:32:00,15948,United Kingdom
542000,2011-01-25 10:49:00,14257,United Kingdom
546138,2011-03-09 16:34:00,ANONYMOUS,United Kingdom
