"customer_id","recency_score","frequency_score","monetary_score","rfm_segment","rfm_score"
"14697",1,2,1,"121",4
"14340",1,1,1,"111",3
"15759",1,3,2,"132",6
"16714",1,4,4,"144",9
"17849",1,4,3,"143",8
"16457",1,1,1,"111",3
"18239",1,4,4,"144",9
"14393",1,1,1,"111",3
"18183",1,4,3,"143",8
"13731",1,3,3,"133",7
"17646",1,4,4,"144",9
"17443",1,1,3,"113",5
"16610",1,1,1,"111",3
"17394",1,1,1,"111",3
"16227",1,2,2,"122",5
"18220",1,2,2,"122",5
"17501",1,2,2,"122",5
"16055",1,1,1,"111",3
"14304",1,3,3,"133",7
"16634",1,2,1,"121",4
"15223",1,3,4,"134",8
"17893",1,2,1,"121",4
"17991",1,2,1,"121",4
"14271",1,2,1,"121",4
"16163",1,3,4,"134",8
"15210",1,2,2,"122",5
"15143",1,2,2,"122",5
"14022",1,1,2,"112",4
"14311",1,2,2,"122",5
"13229",1,1,1,"111",3
"17187",1,1,1,"111",3
"15891",1,1,3,"113",5
"16965",1,1,1,"111",3
"16698",1,3,4,"134",8
"16823",1,1,2,"112",4
"17277",1,3,4,"134",8
"14586",1,3,2,"132",6
"16834",1,1,2,"112",4
"17670",1,1,1,"111",3
"12573",1,1,1,"111",3
"14770",1,3,3,"133",7
"12622",1,1,1,"111",3
"12506",1,1,1,"111",3
"13482",1,1,1,"111",3
"17718",1,1,1,"111",3
"12354",1,2,4,"124",7
"16587",1,1,1,"111",3
"17120",1,2,2,"122",5
"17946",1,2,1,"121",4
"14148",1,1,1,"111",3
"15655",1,3,3,"133",7
"13485",1,1,2,"112",4
"15517",1,2,2,"122",5
"15135",1,2,1,"121",4
"14242",1,2,2,"122",5
"14326",1,2,1,"121",4
"17746",1,2,1,"121",4
"14672",1,3,3,"133",7
"13101",1,2,1,"121",4
"15225",1,1,2,"112",4
"14339",1,4,2,"142",7
"17217",1,2,1,"121",4
"12585",1,4,5,"145",10
"12733",1,1,2,"112",4
"15717",1,1,1,"111",3
"12754",1,4,5,"145",10
"16947",1,1,2,"112",4
"18009",1,2,2,"122",5
"15973",1,3,3,"133",7
"16217",1,4,2,"142",7
"15749",1,4,5,"145",10
"16617",1,1,1,"111",3
"14532",1,4,3,"143",8
"17697",1,2,2,"122",5
"17990",1,3,3,"133",7
"18213",1,1,1,"111",3
"16193",1,2,2,"122",5
"13474",1,1,1,"111",3
"17582",1,1,1,"111",3
"13120",1,2,1,"121",4
"17367",1,1,1,"111",3
"12769",1,2,4,"124",7
"12639",1,1,2,"112",4
"15246",1,3,3,"133",7
"12582",1,3,3,"133",7
"12982",1,2,2,"122",5
"15212",1,2,1,"121",4
"17601",1,2,1,"121",4
"17362",1,2,2,"122",5
"15935",1,2,2,"122",5
"16957",1,2,2,"122",5
"14154",1,3,4,"134",8
"14619",1,2,2,"122",5
"17142",1,1,3,"113",5
"15139",1,2,1,"121",4
"14206",1,2,2,"122",5
"15230",1,2,2,"122",5
"13740",1,1,2,"112",4
"13221",1,3,3,"133",7
"15109",1,3,3,"133",7
"16097",1,1,1,"111",3
"15363",1,2,2,"122",5
"16697",1,2,1,"121",4
"17972",1,1,1,"111",3
"15777",1,4,4,"144",9
"13484",1,2,2,"122",5
"17278",1,1,1,"111",3
"14669",1,3,4,"134",8
"13501",1,3,4,"134",8
"16552",1,2,2,"122",5
"17574",1,1,1,"111",3
"14616",1,3,2,"132",6
"12447",1,1,2,"112",4
"18129",1,2,1,"121",4
"13508",1,2,1,"121",4
"13570",1,1,1,"111",3
"13863",1,2,2,"122",5
"17035",1,3,2,"132",6
"16623",1,1,1,"111",3
"16643",1,1,2,"112",4
"16010",1,3,2,"132",6
"15119",1,2,2,"122",5
"15775",1,2,1,"121",4
"14924",1,2,2,"122",5
"12580",1,1,2,"112",4
"14981",1,2,1,"121",4
"13712",1,1,1,"111",3
"16144",1,1,1,"111",3
"13718",1,2,2,"122",5
"14465",1,3,4,"134",8
"17140",1,1,2,"112",4
"17438",1,2,2,"122",5
"16378",1,3,2,"132",6
"14747",1,2,2,"122",5
"14964",1,1,1,"111",3
"15917",1,2,1,"121",4
"17906",1,1,1,"111",3
"14220",1,3,3,"133",7
"17492",1,1,2,"112",4
"16105",1,2,2,"122",5
"18108",1,2,2,"122",5
"16586",1,1,2,"112",4
"15442",1,1,3,"113",5
"18185",1,2,2,"122",5
"16142",1,1,3,"113",5
"17956",1,1,1,"111",3
"13059",1,1,1,"111",3
"12755",1,4,5,"145",10
"13781",1,1,1,"111",3
"13626",1,2,2,"122",5
"16162",1,1,1,"111",3
"15589",1,4,3,"143",8
"15691",1,1,1,"111",3
"17580",1,3,1,"131",5
"17701",1,1,2,"112",4
"13841",1,1,1,"111",3
"14886",1,1,2,"112",4
"17212",1,1,1,"111",3
"16619",1,2,2,"122",5
"15894",1,2,2,"122",5
"14890",1,1,1,"111",3
"13043",1,3,3,"133",7
"13060",1,2,2,"122",5
"14957",1,1,1,"111",3
"14479",1,2,2,"122",5
"15832",1,2,3,"123",6
"14256",1,3,4,"134",8
"15353",1,3,3,"133",7
"15528",1,1,1,"111",3
"15424",1,2,2,"122",5
"17775",1,1,1,"111",3
"16980",1,3,4,"134",8
"13803",1,2,2,"122",5
"13439",1,2,2,"122",5
"12792",1,1,2,"112",4
"13368",1,3,3,"133",7
"18010",1,1,1,"111",3
"16692",1,3,4,"134",8
"15083",1,1,1,"111",3
"15032",1,4,5,"145",10
"13649",1,2,2,"122",5
"16256",1,3,3,"133",7
"14476",1,1,1,"111",3
"18071",1,2,2,"122",5
"13357",1,1,3,"113",5
"13452",1,3,3,"133",7
"14536",1,1,1,"111",3
"14348",1,1,2,"112",4
"15178",1,1,1,"111",3
"16769",1,1,2,"112",4
"13341",1,2,3,"123",6
"17698",1,1,1,"111",3
"12811",1,3,3,"133",7
"16063",1,2,2,"122",5
"13512",1,2,2,"122",5
"16022",1,1,3,"113",5
"16250",1,2,2,"122",5
"17486",1,1,2,"112",4
"17507",1,3,3,"133",7
"12564",1,1,2,"112",4
"13132",1,1,1,"111",3
"13239",1,2,2,"122",5
"18191",1,1,1,"111",3
"14870",1,2,2,"122",5
"17102",1,2,1,"121",4
"12831",1,1,1,"111",3
"16135",1,1,3,"113",5
"14632",1,2,1,"121",4
"15457",1,1,1,"111",3
"16721",1,2,2,"122",5
"15437",1,1,1,"111",3
"13262",1,1,1,"111",3
"17678",1,2,2,"122",5
"17763",1,1,1,"111",3
"13934",1,2,3,"123",6
"14762",1,2,2,"122",5
"16427",1,2,1,"121",4
"18224",1,1,1,"111",3
"14693",1,1,1,"111",3
"16096",1,2,2,"122",5
"15408",1,2,2,"122",5
"12902",1,1,1,"111",3
"16402",1,2,2,"122",5
"15445",1,2,1,"121",4
"15703",1,1,1,"111",3
"17230",1,5,5,"155",11
"16716",1,3,4,"134",8
"13072",1,1,1,"111",3
"15019",1,2,2,"122",5
"14059",1,1,1,"111",3
"17060",1,1,1,"111",3
"15695",1,2,2,"122",5
"14041",1,1,1,"111",3
"14155",1,2,1,"121",4
"14066",1,1,1,"111",3
"14633",1,2,2,"122",5
"14081",1,4,3,"143",8
"14840",1,1,1,"111",3
"12514",1,2,4,"124",7
"16216",1,2,3,"123",6
"13185",1,1,1,"111",3
"16976",1,2,2,"122",5
"13216",1,2,2,"122",5
"16377",1,1,3,"113",5
"13707",1,3,3,"133",7
"12845",1,4,2,"142",7
"13093",1,5,5,"155",11
"13358",1,1,2,"112",4
"13299",1,1,1,"111",3
"13261",1,3,3,"133",7
"16152",1,1,4,"114",6
"15047",1,2,2,"122",5
"16061",1,2,1,"121",4
"17542",1,1,1,"111",3
"13716",1,1,1,"111",3
"16392",1,1,1,"111",3
"16037",1,3,3,"133",7
"13121",1,2,2,"122",5
"14350",1,2,2,"122",5
"15388",1,1,1,"111",3
"14962",1,1,1,"111",3
"15308",1,2,2,"122",5
"13708",1,2,2,"122",5
"13133",1,2,1,"121",4
"13226",1,2,1,"121",4
"14114",1,2,2,"122",5
"16766",1,3,4,"134",8
"15049",1,2,1,"121",4
"17194",1,2,1,"121",4
"16625",1,2,2,"122",5
"18086",1,2,1,"121",4
"16471",1,1,1,"111",3
"14727",1,2,2,"122",5
"14603",1,1,3,"113",5
"14165",1,2,1,"121",4
"15057",1,3,4,"134",8
"17138",1,1,2,"112",4
"13493",1,3,3,"133",7
"12881",1,2,2,"122",5
"15234",1,1,1,"111",3
"12623",1,2,2,"122",5
"16917",1,1,2,"112",4
"13345",1,2,2,"122",5
"17639",1,2,1,"121",4
"15944",1,2,2,"122",5
"14012",1,2,2,"122",5
"16598",1,2,1,"121",4
"14048",1,2,2,"122",5
"12614",1,2,2,"122",5
"15869",1,2,1,"121",4
"17654",1,2,1,"121",4
"18280",1,1,1,"111",3
"16517",1,1,1,"111",3
"15554",1,1,1,"111",3
"14247",1,1,1,"111",3
"17535",1,1,1,"111",3
"14670",1,2,2,"122",5
"13382",1,1,1,"111",3
"17325",1,2,1,"121",4
"14779",1,3,2,"132",6
"17508",1,1,2,"112",4
"14570",1,2,1,"121",4
"15087",1,2,2,"122",5
"15257",1,2,2,"122",5
"12565",1,2,1,"121",4
"13715",1,5,4,"154",10
"16159",1,2,2,"122",5
"17789",1,1,1,"111",3
"17995",1,1,1,"111",3
"12817",1,1,1,"111",3
"12873",1,1,2,"112",4
"13497",1,3,2,"132",6
"12834",1,2,2,"122",5
"13166",1,2,2,"122",5
"15733",1,1,1,"111",3
"17923",1,1,1,"111",3
"16792",1,2,1,"121",4
"16078",1,1,1,"111",3
"15709",1,1,1,"111",3
"12866",1,1,3,"113",5
"15319",1,1,1,"111",3
"15456",1,3,2,"132",6
"16339",1,2,1,"121",4
"12509",1,1,1,"111",3
"14036",1,1,3,"113",5
"14046",1,1,1,"111",3
"17165",1,1,1,"111",3
"13684",1,2,1,"121",4
"12361",1,1,1,"111",3
"13973",1,2,2,"122",5
"13753",1,1,3,"113",5
"17117",1,2,1,"121",4
"13751",1,2,2,"122",5
"18056",1,1,2,"112",4
"16072",1,1,3,"113",5
"15543",1,1,1,"111",3
"12945",1,1,2,"112",4
"16997",1,3,3,"133",7
"18068",1,2,1,"121",4
"17499",1,1,3,"113",5
"17171",1,1,1,"111",3
"15590",1,2,1,"121",4
"15397",1,2,1,"121",4
"12852",1,2,2,"122",5
"16349",1,1,1,"111",3
"16913",1,2,1,"121",4
"18114",1,1,1,"111",3
"16546",1,3,4,"134",8
"15303",1,1,3,"113",5
"12365",1,3,4,"134",8
"12707",1,1,3,"113",5
"16073",1,2,1,"121",4
"13044",1,1,3,"113",5
"12988",1,1,3,"113",5
"13932",1,2,2,"122",5
"16765",1,1,1,"111",3
"14760",1,2,1,"121",4
"18138",1,1,1,"111",3
"14371",1,2,1,"121",4
"16509",1,1,2,"112",4
"15670",1,1,1,"111",3
"16494",1,2,3,"123",6
"14386",1,1,1,"111",3
"16148",1,1,1,"111",3
"16738",1,2,1,"121",4
"13893",1,2,3,"123",6
"14176",1,4,3,"143",8
"14935",1,1,4,"114",6
"14431",1,3,3,"133",7
"15236",1,2,2,"122",5
"17829",1,2,3,"123",6
"16084",1,1,2,"112",4
"16897",1,3,2,"132",6
"15638",1,2,1,"121",4
"12943",1,2,1,"121",4
"13672",1,4,2,"142",7
"18250",1,2,2,"122",5
"12505",1,1,1,"111",3
"17334",1,3,2,"132",6
"12410",1,3,3,"133",7
"18159",1,1,3,"113",5
"13819",1,3,4,"134",8
"14497",1,3,2,"132",6
"16725",1,5,3,"153",9
"16403",1,2,1,"121",4
"16405",1,2,1,"121",4
"17850",1,5,5,"155",11
"16425",1,2,2,"122",5
"12561",1,1,1,"111",3
"13706",1,2,2,"122",5
"17843",1,1,1,"111",3
"15843",1,2,1,"121",4
"12401",1,1,1,"111",3
"15970",1,2,2,"122",5
"17358",1,2,2,"122",5
"17881",1,1,1,"111",3
"15753",1,1,1,"111",3
"17859",1,1,1,"111",3
"14600",1,1,2,"112",4
"13809",1,1,1,"111",3
"17392",1,2,2,"122",5
"13584",1,1,1,"111",3
"14438",1,1,1,"111",3
"12956",1,2,1,"121",4
"15808",1,4,5,"145",10
"17517",1,1,1,"111",3
"17291",1,1,3,"113",5
"17226",1,1,2,"112",4
"13963",1,4,3,"143",8
"15090",1,1,2,"112",4
"16030",1,2,2,"122",5
"13581",1,2,1,"121",4
"13800",1,1,3,"113",5
"14411",1,2,4,"124",7
"12350",1,2,2,"122",5
"17912",1,4,2,"142",7
"12559",1,3,3,"133",7
"14457",1,2,1,"121",4
"17223",1,2,2,"122",5
"15226",1,1,1,"111",3
"15107",1,5,2,"152",8
"14549",1,2,2,"122",5
"13494",1,2,2,"122",5
"14627",1,2,1,"121",4
"14496",1,3,3,"133",7
"17356",1,1,1,"111",3
"12373",1,1,2,"112",4
"15940",1,2,1,"121",4
"14850",1,2,2,"122",5
"17619",1,1,1,"111",3
"13600",1,1,1,"111",3
"15448",1,1,2,"112",4
"15881",1,5,3,"153",9
"17239",1,2,2,"122",5
"13615",1,2,2,"122",5
"18095",1,3,3,"133",7
"13506",1,3,2,"132",6
"13161",1,2,1,"121",4
"17431",1,1,2,"112",4
"15415",1,1,3,"113",5
"17062",1,4,3,"143",8
"12574",1,1,1,"111",3
"12377",1,3,4,"134",8
"12735",1,3,3,"133",7
"12501",1,3,5,"135",9
"16124",1,2,2,"122",5
"12764",1,1,4,"114",6
"13328",1,1,4,"114",6
"12591",1,1,2,"112",4
"15661",1,2,2,"122",5
"17118",1,1,1,"111",3
"15213",1,3,2,"132",6
"17094",1,2,2,"122",5
"15222",1,1,3,"113",5
"14248",1,2,2,"122",5
"13703",1,2,1,"121",4
"16222",1,2,3,"123",6
"13002",1,2,1,"121",4
"16757",1,2,1,"121",4
"14439",1,1,5,"115",7
"15052",1,1,1,"111",3
"14130",1,1,2,"112",4
"13551",1,1,1,"111",3
"14782",1,1,1,"111",3
"15820",1,1,1,"111",3
"14368",1,1,1,"111",3
"15167",1,1,1,"111",3
"14068",1,2,2,"122",5
"17714",1,1,1,"111",3
"17890",1,3,3,"133",7
"12652",1,3,3,"133",7
"12829",1,3,2,"132",6
"15174",1,1,1,"111",3
"16387",1,2,1,"121",4
"13284",1,2,1,"121",4
"12402",1,1,1,"111",3
"13008",1,2,2,"122",5
"15262",1,1,1,"111",3
"17862",1,2,2,"122",5
"15422",1,2,1,"121",4
"12665",1,2,1,"121",4
"14090",1,1,1,"111",3
"15171",1,3,4,"134",8
"18233",1,1,2,"112",4
"13898",1,1,1,"111",3
"12346",1,3,5,"135",9
"15395",1,2,1,"121",4
"13693",1,2,1,"121",4
"12872",1,3,3,"133",7
"13859",1,1,1,"111",3
"14238",1,1,1,"111",3
"18212",1,1,1,"111",3
"15316",1,1,1,"111",3
"12672",1,1,1,"111",3
"13385",1,1,3,"113",5
"18106",1,1,2,"112",4
"15447",1,1,1,"111",3
"16315",1,1,1,"111",3
"18085",1,3,3,"133",7
"15100",1,4,4,"144",9
"17406",1,4,5,"145",10
"15510",1,2,2,"122",5
"14270",1,1,2,"112",4
"14185",1,1,1,"111",3
"16351",1,1,1,"111",3
"13144",1,2,1,"121",4
"17569",1,2,2,"122",5
"12736",1,1,1,"111",3
"15346",1,2,2,"122",5
"16850",1,2,2,"122",5
"15326",1,2,2,"122",5
"18032",1,1,1,"111",3
"17128",1,1,1,"111",3
"12651",1,2,1,"121",4
"12793",1,3,3,"133",7
"15649",1,3,3,"133",7
"14889",1,1,1,"111",3
"12489",1,2,2,"122",5
"15607",1,2,1,"121",4
"12503",1,2,4,"124",7
"13187",1,1,1,"111",3
"15823",1,3,3,"133",7
"12386",1,2,2,"122",5
"15266",1,2,1,"121",4
"15464",1,2,4,"124",7
"16282",1,1,1,"111",3
"13922",1,1,1,"111",3
"13304",1,2,2,"122",5
"15562",1,1,1,"111",3
"12734",1,2,1,"121",4
"12515",1,1,2,"112",4
"16270",1,2,4,"124",7
"18176",1,3,3,"133",7
"18256",1,1,1,"111",3
"15460",1,1,1,"111",3
"14119",1,1,1,"111",3
"13369",1,2,2,"122",5
"15279",1,2,2,"122",5
"17343",1,1,1,"111",3
"13033",1,1,1,"111",3
"15204",1,2,2,"122",5
"15160",1,1,1,"111",3
"12551",1,1,1,"111",3
"17691",1,2,2,"122",5
"13874",1,1,3,"113",5
"17496",1,2,2,"122",5
"18269",1,2,1,"121",4
"15789",1,1,2,"112",4
"15224",1,3,2,"132",6
"14373",1,1,1,"111",3
"17551",1,2,2,"122",5
"18050",1,1,1,"111",3
"12666",1,1,1,"111",3
"13829",1,2,1,"121",4
"13295",1,2,1,"121",4
"17525",1,1,2,"112",4
"17752",1,1,1,"111",3
"16262",1,2,1,"121",4
"16499",1,4,2,"142",7
"12797",1,3,2,"132",6
"16202",1,1,2,"112",4
"18141",1,1,1,"111",3
"16812",1,1,2,"112",4
"13948",1,2,1,"121",4
"17524",1,1,1,"111",3
"17303",1,2,2,"122",5
"15361",1,1,2,"112",4
"18004",1,1,1,"111",3
"15503",1,1,1,"111",3
"14413",1,2,1,"121",4
"17251",1,2,2,"122",5
"16665",1,1,1,"111",3
"15454",1,1,1,"111",3
"16727",1,2,2,"122",5
"15723",1,1,1,"111",3
"14082",1,1,1,"111",3
"17880",1,1,2,"112",4
"16565",1,1,1,"111",3
"14932",1,1,2,"112",4
"15945",1,1,1,"111",3
"16579",1,2,1,"121",4
"16065",1,1,2,"112",4
"17307",1,1,1,"111",3
"17978",1,2,2,"122",5
"14355",1,1,1,"111",3
"12605",1,1,1,"111",3
"16795",1,1,2,"112",4
"16781",1,2,2,"122",5
"17456",1,2,2,"122",5
"12870",1,1,1,"111",3
"15347",1,1,1,"111",3
"14821",1,1,1,"111",3
"16679",1,1,1,"111",3
"13270",1,1,3,"113",5
"12441",1,1,1,"111",3
"15332",1,4,4,"144",9
"16858",1,2,2,"122",5
"16893",1,1,1,"111",3
"16252",1,2,2,"122",5
"15221",1,3,3,"133",7
"13370",1,3,3,"133",7
"15180",1,1,1,"111",3
"18119",1,1,1,"111",3
"13807",1,2,1,"121",4
"16125",1,2,2,"122",5
"13786",1,1,1,"111",3
"15899",1,1,1,"111",3
"16138",1,1,1,"111",3
"17860",1,1,1,"111",3
"16658",1,1,1,"111",3
"18113",1,1,1,"111",3
"16718",1,1,3,"113",5
"14813",1,2,1,"121",4
"15880",1,2,2,"122",5
"14589",1,1,1,"111",3
"12686",1,1,1,"111",3
"12725",1,1,2,"112",4
"14679",1,1,1,"111",3
"17967",1,2,1,"121",4
"14213",1,2,4,"124",7
"16926",1,1,1,"111",3
"17976",1,2,2,"122",5
"17732",1,2,2,"122",5
"17925",1,1,1,"111",3
"13108",1,2,2,"122",5
"12855",1,1,1,"111",3
"15922",1,2,2,"122",5
"13011",1,1,1,"111",3
"16510",1,2,2,"122",5
"16754",1,1,4,"114",6
"13958",1,2,1,"121",4
"15070",1,2,1,"121",4
"14576",1,1,1,"111",3
"12738",1,1,1,"111",3
"16995",1,1,1,"111",3
"16752",1,1,1,"111",3
"15923",1,1,1,"111",3
"17855",1,1,1,"111",3
"17547",1,1,1,"111",3
"13747",1,1,1,"111",3
"16274",1,2,2,"122",5
"14142",1,2,2,"122",5
"17908",1,1,1,"111",3
"16583",1,1,1,"111",3
"17643",1,2,1,"121",4
"18074",1,1,2,"112",4
"17968",1,2,2,"122",5
"14729",1,2,2,"122",5
"15165",1,1,2,"112",4
"14237",1,1,1,"111",3
"15350",1,2,1,"121",4
"12791",1,1,1,"111",3
"18011",1,2,1,"121",4
"13065",1,1,1,"111",3
